Country Code,Country,Item Code,Item,Element Code,Element,Unit,Y19891991,Y19891991F,Y1990,Y1990F,Y19901992,Y19901992F,Y1991,Y1991F,Y19911993,Y19911993F,Y1992,Y1992F,Y19921994,Y19921994F,Y1993,Y1993F,Y19931995,Y19931995F,Y1994,Y1994F,Y19941996,Y19941996F,Y1995,Y1995F,Y19951997,Y19951997F,Y1996,Y1996F,Y19961998,Y19961998F,Y1997,Y1997F,Y19971999,Y19971999F,Y1998,Y1998F,Y19982000,Y19982000F,Y1999,Y1999F,Y19992001,Y19992001F,Y2000,Y2000F,Y20002002,Y20002002F,Y2001,Y2001F,Y20012003,Y20012003F,Y2002,Y2002F,Y20022004,Y20022004F,Y2003,Y2003F,Y20032005,Y20032005F,Y2004,Y2004F,Y20042006,Y20042006F,Y2005,Y2005F,Y20052007,Y20052007F,Y2006,Y2006F,Y20062008,Y20062008F,Y2007,Y2007F,Y20072009,Y20072009F,Y2008,Y2008F,Y20082010,Y20082010F,Y2009,Y2009F,Y20092011,Y20092011F,Y2010,Y2010F,Y20102012,Y20102012F,Y2011,Y2011F,Y20112013,Y20112013F,Y2012,Y2012F,Y20122014,Y20122014F,Y2013,Y2013F,Y20132015,Y20132015F,Y2014,Y2014F,Y20142016,Y20142016F,Y2015,Y2015F
"184","Rwanda","21018","Domestic food price index (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"7.010000","",,,"7.170000","",,,"6.930000","",,,"7.350000","",,,"7.750000","",,,"7.900000","",,,"8.040000","",,,"7.870000","",,,"7.800000","",,,"8.180000","",,,"8.130000","",,,"8.000000","",,,"8.410000","",,,"8.620000","",,,,"NA",,,,"NA"
"184","Rwanda","22013","Gross domestic product per capita, PPP (constant 2011 international $)","6126","Value","I$",,,"850.400000","",,,"851.100000","",,,"949.200000","",,,"929.300000","",,,"485.800000","",,,"666.200000","",,,"728.300000","",,,"777.100000","",,,"781.000000","",,,"780.700000","",,,"799.600000","",,,"836.800000","",,,"926.500000","",,,"924.000000","",,,"972.300000","",,,"1018.800000","",,,"1086.000000","",,,"1137.900000","",,,"1229.900000","",,,"1271.300000","",,,"1328.600000","",,,"1397.200000","",,,"1483.400000","",,,"1516.300000","",,,"1584.200000","",,,,"NA"
"184","Rwanda","21001","Number of people undernourished (millions) (3-year average)","6132","Value","millions",,"NA",,,"3.900000","",,,"3.500000","",,,"3.400000","",,,"3.400000","",,,"3.500000","",,,"3.900000","",,,"4.300000","",,,"4.800000","",,,"5.000000","",,,"5.000000","",,,"4.700000","",,,"4.400000","",,,"4.200000","",,,"4.300000","",,,"4.400000","",,,"4.500000","",,,"4.500000","",,,"4.400000","",,,"4.200000","",,,"4.000000","",,,"3.900000","",,,"3.900000","",,,"4.000000","",,,"4.000000","",,,"3.900000","",,
"184","Rwanda","21004","Prevalence of undernourishment (%) (3-year average)","6121","Value","%",,"NA",,,"55.600000","",,,"53.900000","",,,"56.100000","",,,"57.600000","",,,"60.800000","",,,"63.900000","",,,"65.800000","",,,"66.400000","",,,"64.500000","",,,"60.600000","",,,"54.300000","",,,"49.000000","",,,"46.000000","",,,"46.000000","",,,"46.700000","",,,"46.400000","",,,"45.200000","",,,"42.800000","",,,"40.100000","",,,"37.300000","",,,"35.400000","",,,"34.300000","",,,"33.600000","",,,"32.700000","",,,"31.600000","",,
"184","Rwanda","21022","Share of food expenditure of the poor (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"59.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21023","Depth of the food deficit (kcal/capita/day) (3-year average)","6128","Value","kcal/capita/day",,"NA",,,"426.000000","",,,"417.000000","",,,"450.000000","",,,"476.000000","",,,"518.000000","",,,"555.000000","",,,"572.000000","",,,"568.000000","",,,"534.000000","",,,"483.000000","",,,"417.000000","",,,"369.000000","",,,"345.000000","",,,"348.000000","",,,"357.000000","",,,"357.000000","",,,"346.000000","",,,"324.000000","",,,"301.000000","",,,"276.000000","",,,"260.000000","",,,"251.000000","",,,"247.000000","",,,"240.000000","",,,"232.000000","",,
"184","Rwanda","21024","Prevalence of food inadequacy (%) (3-year average)","6121","Value","%",,"NA",,,"63.700000","",,,"62.200000","",,,"64.400000","",,,"65.900000","",,,"68.900000","",,,"71.800000","",,,"73.600000","",,,"74.000000","",,,"72.300000","",,,"68.700000","",,,"62.900000","",,,"57.800000","",,,"54.900000","",,,"55.000000","",,,"55.700000","",,,"55.500000","",,,"54.300000","",,,"51.900000","",,,"49.200000","",,,"46.200000","",,,"44.200000","",,,"43.000000","",,,"42.200000","",,,"41.400000","",,,"40.300000","",,
"184","Rwanda","21035","Cereal import dependency ratio (%) (3-year average)","6121","Value","%",,"NA",,,"10.900000","",,,"20.500000","",,,"32.800000","",,,"47.000000","",,,"42.200000","",,,"31.400000","",,,"17.300000","",,,"19.500000","",,,"22.900000","",,,"19.600000","",,,"20.000000","",,,"17.900000","",,,"19.500000","",,,"18.300000","",,,"21.100000","",,,"23.500000","",,,"21.900000","",,,"21.400000","",,,"22.300000","",,,"23.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"184","Rwanda","21034","Percentage of arable land equipped for irrigation (%) (3-year average)","6121","Value","%",,"NA",,,"0.500000","",,,"0.500000","",,,"0.500000","",,,"0.600000","",,,"0.800000","",,,"0.800000","",,,"0.900000","",,,"0.900000","",,,"1.000000","",,,"0.900000","",,,"0.900000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.900000","",,,"0.900000","",,,"0.900000","",,,"0.800000","",,,"0.800000","",,,,"NA",,,,"NA",,,,"NA",,
"184","Rwanda","21033","Value of food imports over total merchandise exports (%) (3-year average)","6121","Value","%",,"NA",,,"46.000000","",,,"67.000000","",,,"96.000000","",,,"114.000000","",,,"81.000000","",,,"60.000000","",,,"57.000000","",,,"75.000000","",,,"85.000000","",,,"72.000000","",,,"75.000000","",,,"76.000000","",,,"73.000000","",,,"63.000000","",,,"53.000000","",,,"50.000000","",,,"44.000000","",,,"50.000000","",,,"51.000000","",,,"50.000000","",,,"43.000000","",,,"33.000000","",,,,"NA",,,,"NA",,,,"NA",,
"184","Rwanda","21032","Political stability and absence of violence/terrorism (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"-1.950000","",,,,"NA",,,"-2.150000","",,,,"NA",,,"-1.810000","",,,,"NA",,,"-1.780000","",,,"-1.160000","",,,"-1.170000","",,,"-0.970000","",,,"-0.680000","",,,"-0.310000","",,,"-0.300000","",,,"-0.470000","",,,"-0.200000","",,,"-0.140000","",,,"-0.200000","",,,"-0.080000","",,,"-0.100000","",,,,"NA"
"184","Rwanda","21029","Domestic food price volatility (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"15.300000","",,,"27.300000","",,,"11.900000","",,,"10.600000","",,,"8.600000","",,,"22.100000","",,,"19.100000","",,,"12.000000","",,,"13.700000","",,,"13.000000","",,,"14.700000","",,,"14.800000","",,,"11.800000","",,,"10.500000","",,,,"NA",,,,"NA"
"184","Rwanda","21030","Per capita food production variability (I$ per person constant 2004-06)","6127","Value","1000 I$",,,"13.000000","",,,"6.600000","",,,"15.100000","",,,"24.700000","",,,"20.300000","",,,"28.100000","",,,"28.000000","",,,"26.700000","",,,"14.600000","",,,"13.900000","",,,"4.000000","",,,"3.800000","",,,"3.700000","",,,"9.500000","",,,"9.400000","",,,"9.100000","",,,"9.100000","",,,"7.600000","",,,"5.000000","",,,"4.800000","",,,"7.000000","",,,"7.400000","",,,"7.500000","",,,"6.100000","",,,,"NA",,,,"NA"
"184","Rwanda","21031","Per capita food supply variability (kcal/capita/day)","6128","Value","kcal/capita/day",,,"37.000000","",,,"49.000000","",,,"63.000000","",,,"78.000000","",,,"80.000000","",,,"82.000000","",,,"30.000000","",,,"53.000000","",,,"77.000000","",,,"73.000000","",,,"55.000000","",,,"48.000000","",,,"66.000000","",,,"109.000000","",,,"98.000000","",,,"68.000000","",,,"66.000000","",,,"72.000000","",,,"34.000000","",,,"21.000000","",,,"33.000000","",,,"36.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21019","Access to improved water sources (%)","6121","Value","%",,,"58.500000","",,,"59.100000","",,,"59.800000","",,,"60.700000","",,,"61.500000","",,,"62.400000","",,,"63.400000","",,,"64.200000","",,,"64.900000","",,,"65.600000","",,,"66.300000","",,,"67.000000","",,,"67.700000","",,,"68.400000","",,,"69.100000","",,,"69.800000","",,,"70.400000","",,,"71.100000","",,,"71.800000","",,,"72.400000","",,,"73.100000","",,,"73.700000","",,,"74.300000","",,,"74.900000","",,,"75.500000","",,,,"NA"
"184","Rwanda","21020","Access to improved sanitation facilities (%)","6121","Value","%",,,"33.300000","",,,"34.500000","",,,"35.900000","",,,"37.300000","",,,"38.800000","",,,"40.200000","",,,"41.600000","",,,"43.000000","",,,"44.200000","",,,"45.400000","",,,"46.600000","",,,"47.800000","",,,"48.900000","",,,"50.000000","",,,"51.100000","",,,"52.200000","",,,"53.300000","",,,"54.300000","",,,"55.300000","",,,"56.300000","",,,"57.200000","",,,"58.200000","",,,"59.100000","",,,"60.000000","",,,"60.800000","",,,,"NA"
"184","Rwanda","21026","Percentage of children under 5 years of age affected by wasting (%)","6121","Value","%",,,,"NA",,,,"NA",,,"5.000000","",,,,"NA",,,,"NA",,,,"NA",,,"10.800000","",,,,"NA",,,,"NA",,,,"NA",,,"8.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"4.800000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"3.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21025","Percentage of children under 5 years of age who are stunted (%)","6121","Value","%",,,,"NA",,,,"NA",,,"56.800000","",,,,"NA",,,,"NA",,,,"NA",,,"47.800000","",,,,"NA",,,,"NA",,,,"NA",,,"48.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"51.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"44.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21027","Percentage of children under 5 years of age who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,"24.300000","",,,,"NA",,,,"NA",,,,"NA",,,"24.200000","",,,,"NA",,,,"NA",,,,"NA",,,"20.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"18.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"11.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21028","Percentage of adults who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21036","Prevalence of anaemia among children under 5 years of age (%)","6121","Value","%",,,"63.000000","",,,"61.400000","",,,"59.700000","",,,"58.100000","",,,"56.700000","",,,"55.200000","",,,"53.500000","",,,"51.900000","",,,"50.400000","",,,"49.200000","",,,"48.300000","",,,"47.700000","",,,"47.000000","",,,"46.400000","",,,"45.700000","",,,"44.800000","",,,"43.700000","",,,"42.300000","",,,"40.900000","",,,"39.600000","",,,"38.500000","",,,"37.600000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21039","Prevalence of anemia among pregnant women (%)","6121","Value","%",,,"29.800000","",,,"29.200000","",,,"28.600000","",,,"28.100000","",,,"27.800000","",,,"27.500000","",,,"27.200000","",,,"27.000000","",,,"26.800000","",,,"26.500000","",,,"26.200000","",,,"25.900000","",,,"25.500000","",,,"25.100000","",,,"24.500000","",,,"23.900000","",,,"23.100000","",,,"22.300000","",,,"21.500000","",,,"20.700000","",,,"20.000000","",,,"19.400000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21037","Prevalence of vitamin A deficiency in the population (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"6.400000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"184","Rwanda","21038","Prevalence of iodine deficiency (%)","6121","Value","%",,,"94.200000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21010","Average dietary energy supply adequacy (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21011","Average value of food production (constant I$ per person) (3-year average)","6122","Value","I$ per person",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21012","Share of dietary energy supply derived from cereals, roots and tubers (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21013","Average protein supply (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21014","Average supply of protein of animal origin (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21015","Percentage of paved roads over total roads (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21017","Road density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21016","Rail-lines density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21018","Domestic food price index (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","22013","Gross domestic product per capita, PPP (constant 2011 international $)","6126","Value","I$",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21001","Number of people undernourished (millions) (3-year average)","6132","Value","millions",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21004","Prevalence of undernourishment (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21022","Share of food expenditure of the poor (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21023","Depth of the food deficit (kcal/capita/day) (3-year average)","6128","Value","kcal/capita/day",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21024","Prevalence of food inadequacy (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21035","Cereal import dependency ratio (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21034","Percentage of arable land equipped for irrigation (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21033","Value of food imports over total merchandise exports (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"187","Saint Helena, Ascension and Tristan da Cunha","21032","Political stability and absence of violence/terrorism (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21029","Domestic food price volatility (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21030","Per capita food production variability (I$ per person constant 2004-06)","6127","Value","1000 I$",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21031","Per capita food supply variability (kcal/capita/day)","6128","Value","kcal/capita/day",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21019","Access to improved water sources (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21020","Access to improved sanitation facilities (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21026","Percentage of children under 5 years of age affected by wasting (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21025","Percentage of children under 5 years of age who are stunted (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21027","Percentage of children under 5 years of age who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21028","Percentage of adults who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"187","Saint Helena, Ascension and Tristan da Cunha","21036","Prevalence of anaemia among children under 5 years of age (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
